date,region,marketing_channel,campaign,campaign_type,customer_eligibility,discount_rate,marketing_spend,stockout_rate,delivery_delay_rate,payment_failure_rate,source_system,refresh_cadence
2017-01-09,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,37.78,0.0463,0.0671,0.0258,Simulated_Business_Context,Daily
2017-01-09,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,169.66,0.0298,0.0723,0.0268,Simulated_Business_Context,Daily
2017-01-09,Sao Paulo,Social,No Promotion,None,All Customers,0.0,113.67,0.0501,0.0576,0.0235,Simulated_Business_Context,Daily
2017-01-09,Sao Paulo,Email,No Promotion,None,All Customers,0.0,57.52,0.0524,0.0849,0.0333,Simulated_Business_Context,Daily
2017-01-09,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,101.51,0.0382,0.1022,0.0257,Simulated_Business_Context,Daily
2017-01-09,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,38.26,0.0288,0.1152,0.0434,Simulated_Business_Context,Daily
2017-01-09,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,168.71,0.0297,0.1163,0.0376,Simulated_Business_Context,Daily
2017-01-09,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,106.77,0.03,0.073,0.0142,Simulated_Business_Context,Daily
2017-01-09,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,71.97,0.023,0.0608,0.0247,Simulated_Business_Context,Daily
2017-01-09,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,87.69,0.0536,0.055,0.0329,Simulated_Business_Context,Daily
2017-01-09,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,41.84,0.0344,0.0969,0.016,Simulated_Business_Context,Daily
2017-01-09,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,233.03,0.037,0.0923,0.0273,Simulated_Business_Context,Daily
2017-01-09,Minas Gerais,Social,No Promotion,None,All Customers,0.0,112.0,0.0273,0.0667,0.02,Simulated_Business_Context,Daily
2017-01-09,Minas Gerais,Email,No Promotion,None,All Customers,0.0,65.21,0.0274,0.1097,0.0364,Simulated_Business_Context,Daily
2017-01-09,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,96.84,0.025,0.0918,0.0206,Simulated_Business_Context,Daily
2017-01-09,Parana,Organic,No Promotion,None,All Customers,0.0,48.62,0.0374,0.0421,0.0374,Simulated_Business_Context,Daily
2017-01-09,Parana,Paid Search,No Promotion,None,All Customers,0.0,187.22,0.0276,0.0703,0.0273,Simulated_Business_Context,Daily
2017-01-09,Parana,Social,No Promotion,None,All Customers,0.0,108.5,0.0429,0.1303,0.0236,Simulated_Business_Context,Daily
2017-01-09,Parana,Email,No Promotion,None,All Customers,0.0,85.07,0.0184,0.0617,0.0247,Simulated_Business_Context,Daily
2017-01-09,Parana,Affiliate,No Promotion,None,All Customers,0.0,102.83,0.0288,0.0856,0.0249,Simulated_Business_Context,Daily
2017-01-09,Bahia,Organic,No Promotion,None,All Customers,0.0,45.01,0.0653,0.0667,0.0211,Simulated_Business_Context,Daily
2017-01-09,Bahia,Paid Search,No Promotion,None,All Customers,0.0,172.24,0.0432,0.1262,0.0297,Simulated_Business_Context,Daily
2017-01-09,Bahia,Social,No Promotion,None,All Customers,0.0,127.3,0.0421,0.1077,0.0316,Simulated_Business_Context,Daily
2017-01-09,Bahia,Email,No Promotion,None,All Customers,0.0,75.45,0.0478,0.1092,0.0361,Simulated_Business_Context,Daily
2017-01-09,Bahia,Affiliate,No Promotion,None,All Customers,0.0,81.18,0.033,0.0837,0.0347,Simulated_Business_Context,Daily
2017-01-10,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,46.14,0.0394,0.0702,0.0252,Simulated_Business_Context,Daily
2017-01-10,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,196.12,0.0373,0.0812,0.0141,Simulated_Business_Context,Daily
2017-01-10,Sao Paulo,Social,No Promotion,None,All Customers,0.0,123.16,0.0427,0.1341,0.0225,Simulated_Business_Context,Daily
2017-01-10,Sao Paulo,Email,No Promotion,None,All Customers,0.0,72.34,0.038,0.1194,0.0242,Simulated_Business_Context,Daily
2017-01-10,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,92.1,0.0423,0.0847,0.0214,Simulated_Business_Context,Daily
2017-01-10,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,36.64,0.0479,0.0543,0.0261,Simulated_Business_Context,Daily
2017-01-10,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,188.15,0.0493,0.0419,0.0205,Simulated_Business_Context,Daily
2017-01-10,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,147.09,0.0538,0.0784,0.0206,Simulated_Business_Context,Daily
2017-01-10,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,65.78,0.0176,0.025,0.0285,Simulated_Business_Context,Daily
2017-01-10,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,83.91,0.0227,0.0977,0.027,Simulated_Business_Context,Daily
2017-01-10,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,39.52,0.0196,0.1018,0.0302,Simulated_Business_Context,Daily
2017-01-10,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,165.05,0.0572,0.0532,0.0128,Simulated_Business_Context,Daily
2017-01-10,Minas Gerais,Social,No Promotion,None,All Customers,0.0,125.07,0.0345,0.0861,0.0231,Simulated_Business_Context,Daily
2017-01-10,Minas Gerais,Email,No Promotion,None,All Customers,0.0,79.39,0.02,0.1161,0.0243,Simulated_Business_Context,Daily
2017-01-10,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,94.84,0.0391,0.0914,0.0296,Simulated_Business_Context,Daily
2017-01-10,Parana,Organic,No Promotion,None,All Customers,0.0,43.4,0.0427,0.1132,0.0266,Simulated_Business_Context,Daily
2017-01-10,Parana,Paid Search,No Promotion,None,All Customers,0.0,218.9,0.0339,0.116,0.0196,Simulated_Business_Context,Daily
2017-01-10,Parana,Social,No Promotion,None,All Customers,0.0,110.19,0.0345,0.0442,0.026,Simulated_Business_Context,Daily
2017-01-10,Parana,Email,No Promotion,None,All Customers,0.0,54.13,0.0451,0.0637,0.0214,Simulated_Business_Context,Daily
2017-01-10,Parana,Affiliate,No Promotion,None,All Customers,0.0,98.21,0.0296,0.02,0.0123,Simulated_Business_Context,Daily
2017-01-10,Bahia,Organic,No Promotion,None,All Customers,0.0,39.77,0.0444,0.0906,0.0173,Simulated_Business_Context,Daily
2017-01-10,Bahia,Paid Search,No Promotion,None,All Customers,0.0,198.95,0.035,0.051,0.037,Simulated_Business_Context,Daily
2017-01-10,Bahia,Social,No Promotion,None,All Customers,0.0,90.6,0.0323,0.0807,0.0267,Simulated_Business_Context,Daily
2017-01-10,Bahia,Email,No Promotion,None,All Customers,0.0,67.64,0.032,0.063,0.017,Simulated_Business_Context,Daily
2017-01-10,Bahia,Affiliate,No Promotion,None,All Customers,0.0,96.18,0.0566,0.096,0.0204,Simulated_Business_Context,Daily
2017-01-11,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,36.89,0.0518,0.1031,0.0255,Simulated_Business_Context,Daily
2017-01-11,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,193.72,0.0434,0.0898,0.0322,Simulated_Business_Context,Daily
2017-01-11,Sao Paulo,Social,No Promotion,None,All Customers,0.0,122.85,0.0476,0.0666,0.0355,Simulated_Business_Context,Daily
2017-01-11,Sao Paulo,Email,No Promotion,None,All Customers,0.0,71.66,0.0599,0.0628,0.0389,Simulated_Business_Context,Daily
2017-01-11,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,94.58,0.0272,0.0679,0.0224,Simulated_Business_Context,Daily
2017-01-11,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,50.28,0.0413,0.0657,0.0248,Simulated_Business_Context,Daily
2017-01-11,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,182.59,0.0557,0.0909,0.0253,Simulated_Business_Context,Daily
2017-01-11,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,95.97,0.0424,0.0544,0.0229,Simulated_Business_Context,Daily
2017-01-11,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,83.22,0.0398,0.0962,0.0211,Simulated_Business_Context,Daily
2017-01-11,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,101.31,0.0203,0.0434,0.0268,Simulated_Business_Context,Daily
2017-01-11,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,39.82,0.0552,0.0685,0.0336,Simulated_Business_Context,Daily
2017-01-11,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,145.95,0.0329,0.1021,0.0302,Simulated_Business_Context,Daily
2017-01-11,Minas Gerais,Social,No Promotion,None,All Customers,0.0,125.7,0.0527,0.1145,0.02,Simulated_Business_Context,Daily
2017-01-11,Minas Gerais,Email,No Promotion,None,All Customers,0.0,64.36,0.0409,0.0865,0.0206,Simulated_Business_Context,Daily
2017-01-11,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,86.0,0.0347,0.1093,0.0293,Simulated_Business_Context,Daily
2017-01-11,Parana,Organic,No Promotion,None,All Customers,0.0,31.65,0.0443,0.02,0.0342,Simulated_Business_Context,Daily
2017-01-11,Parana,Paid Search,No Promotion,None,All Customers,0.0,205.07,0.0307,0.052,0.0146,Simulated_Business_Context,Daily
2017-01-11,Parana,Social,No Promotion,None,All Customers,0.0,126.87,0.0294,0.0887,0.0246,Simulated_Business_Context,Daily
2017-01-11,Parana,Email,No Promotion,None,All Customers,0.0,65.85,0.0359,0.0479,0.033,Simulated_Business_Context,Daily
2017-01-11,Parana,Affiliate,No Promotion,None,All Customers,0.0,99.18,0.0163,0.0693,0.037,Simulated_Business_Context,Daily
2017-01-11,Bahia,Organic,No Promotion,None,All Customers,0.0,49.97,0.0308,0.0713,0.0224,Simulated_Business_Context,Daily
2017-01-11,Bahia,Paid Search,No Promotion,None,All Customers,0.0,185.16,0.0396,0.0908,0.0332,Simulated_Business_Context,Daily
2017-01-11,Bahia,Social,No Promotion,None,All Customers,0.0,119.46,0.0319,0.0751,0.0244,Simulated_Business_Context,Daily
2017-01-11,Bahia,Email,No Promotion,None,All Customers,0.0,69.32,0.0437,0.0813,0.0309,Simulated_Business_Context,Daily
2017-01-11,Bahia,Affiliate,No Promotion,None,All Customers,0.0,93.74,0.0359,0.03,0.0323,Simulated_Business_Context,Daily
2017-01-12,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,39.33,0.047,0.02,0.0417,Simulated_Business_Context,Daily
2017-01-12,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,157.25,0.0483,0.054,0.0299,Simulated_Business_Context,Daily
2017-01-12,Sao Paulo,Social,No Promotion,None,All Customers,0.0,123.13,0.0275,0.1279,0.0235,Simulated_Business_Context,Daily
2017-01-12,Sao Paulo,Email,No Promotion,None,All Customers,0.0,73.07,0.0454,0.0924,0.0262,Simulated_Business_Context,Daily
2017-01-12,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,101.35,0.0638,0.0786,0.0266,Simulated_Business_Context,Daily
2017-01-12,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,34.51,0.0483,0.1097,0.0301,Simulated_Business_Context,Daily
2017-01-12,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,163.71,0.0546,0.0513,0.0274,Simulated_Business_Context,Daily
2017-01-12,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,126.08,0.0342,0.0882,0.0276,Simulated_Business_Context,Daily
2017-01-12,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,78.1,0.0544,0.0913,0.023,Simulated_Business_Context,Daily
2017-01-12,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,97.57,0.0493,0.0493,0.0298,Simulated_Business_Context,Daily
2017-01-12,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,40.6,0.0314,0.1144,0.0238,Simulated_Business_Context,Daily
2017-01-12,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,148.89,0.0329,0.0804,0.0162,Simulated_Business_Context,Daily
2017-01-12,Minas Gerais,Social,No Promotion,None,All Customers,0.0,88.99,0.0541,0.0588,0.0171,Simulated_Business_Context,Daily
2017-01-12,Minas Gerais,Email,No Promotion,None,All Customers,0.0,78.48,0.0273,0.0469,0.0381,Simulated_Business_Context,Daily
2017-01-12,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,86.49,0.0267,0.1363,0.0329,Simulated_Business_Context,Daily
2017-01-12,Parana,Organic,No Promotion,None,All Customers,0.0,32.1,0.005,0.1373,0.0139,Simulated_Business_Context,Daily
2017-01-12,Parana,Paid Search,No Promotion,None,All Customers,0.0,192.18,0.0473,0.141,0.0361,Simulated_Business_Context,Daily
2017-01-12,Parana,Social,No Promotion,None,All Customers,0.0,124.05,0.0421,0.1013,0.0311,Simulated_Business_Context,Daily
2017-01-12,Parana,Email,No Promotion,None,All Customers,0.0,67.64,0.0363,0.0784,0.019,Simulated_Business_Context,Daily
2017-01-12,Parana,Affiliate,No Promotion,None,All Customers,0.0,78.08,0.0147,0.0775,0.0171,Simulated_Business_Context,Daily
2017-01-12,Bahia,Organic,No Promotion,None,All Customers,0.0,32.46,0.0372,0.1148,0.0323,Simulated_Business_Context,Daily
2017-01-12,Bahia,Paid Search,No Promotion,None,All Customers,0.0,175.15,0.0231,0.1035,0.0171,Simulated_Business_Context,Daily
2017-01-12,Bahia,Social,No Promotion,None,All Customers,0.0,100.79,0.0416,0.0558,0.0258,Simulated_Business_Context,Daily
2017-01-12,Bahia,Email,No Promotion,None,All Customers,0.0,73.7,0.0278,0.088,0.0123,Simulated_Business_Context,Daily
2017-01-12,Bahia,Affiliate,No Promotion,None,All Customers,0.0,104.73,0.0348,0.0938,0.0268,Simulated_Business_Context,Daily
2017-01-13,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,42.61,0.0365,0.0693,0.026,Simulated_Business_Context,Daily
2017-01-13,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,165.68,0.0356,0.081,0.0194,Simulated_Business_Context,Daily
2017-01-13,Sao Paulo,Social,No Promotion,None,All Customers,0.0,110.02,0.0182,0.1237,0.015,Simulated_Business_Context,Daily
2017-01-13,Sao Paulo,Email,No Promotion,None,All Customers,0.0,80.48,0.0264,0.1024,0.0226,Simulated_Business_Context,Daily
2017-01-13,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,113.17,0.0269,0.087,0.0183,Simulated_Business_Context,Daily
2017-01-13,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,41.99,0.0207,0.0877,0.0301,Simulated_Business_Context,Daily
2017-01-13,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,176.82,0.0328,0.0768,0.0254,Simulated_Business_Context,Daily
2017-01-13,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,100.27,0.0466,0.1353,0.0205,Simulated_Business_Context,Daily
2017-01-13,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,83.77,0.0339,0.1445,0.0186,Simulated_Business_Context,Daily
2017-01-13,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,107.59,0.0551,0.0662,0.0296,Simulated_Business_Context,Daily
2017-01-13,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,35.13,0.0305,0.0749,0.0203,Simulated_Business_Context,Daily
2017-01-13,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,163.37,0.0272,0.0494,0.0253,Simulated_Business_Context,Daily
2017-01-13,Minas Gerais,Social,No Promotion,None,All Customers,0.0,132.0,0.0378,0.0411,0.0276,Simulated_Business_Context,Daily
2017-01-13,Minas Gerais,Email,No Promotion,None,All Customers,0.0,59.84,0.0111,0.0894,0.0348,Simulated_Business_Context,Daily
2017-01-13,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,89.4,0.0551,0.0905,0.0194,Simulated_Business_Context,Daily
2017-01-13,Parana,Organic,No Promotion,None,All Customers,0.0,35.58,0.0417,0.0819,0.0293,Simulated_Business_Context,Daily
2017-01-13,Parana,Paid Search,No Promotion,None,All Customers,0.0,160.48,0.037,0.0447,0.0241,Simulated_Business_Context,Daily
2017-01-13,Parana,Social,No Promotion,None,All Customers,0.0,128.77,0.0262,0.1109,0.0337,Simulated_Business_Context,Daily
2017-01-13,Parana,Email,No Promotion,None,All Customers,0.0,71.19,0.0219,0.0721,0.0347,Simulated_Business_Context,Daily
2017-01-13,Parana,Affiliate,No Promotion,None,All Customers,0.0,86.66,0.0628,0.0898,0.0265,Simulated_Business_Context,Daily
2017-01-13,Bahia,Organic,No Promotion,None,All Customers,0.0,44.59,0.0366,0.0762,0.0307,Simulated_Business_Context,Daily
2017-01-13,Bahia,Paid Search,No Promotion,None,All Customers,0.0,190.97,0.0256,0.0467,0.0103,Simulated_Business_Context,Daily
2017-01-13,Bahia,Social,No Promotion,None,All Customers,0.0,155.9,0.0218,0.0262,0.0281,Simulated_Business_Context,Daily
2017-01-13,Bahia,Email,No Promotion,None,All Customers,0.0,69.17,0.0349,0.101,0.0257,Simulated_Business_Context,Daily
2017-01-13,Bahia,Affiliate,No Promotion,None,All Customers,0.0,93.47,0.046,0.0727,0.0271,Simulated_Business_Context,Daily
2017-01-14,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,36.37,0.027,0.1048,0.0236,Simulated_Business_Context,Daily
2017-01-14,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,179.8,0.0414,0.0575,0.0252,Simulated_Business_Context,Daily
2017-01-14,Sao Paulo,Social,No Promotion,None,All Customers,0.0,131.78,0.048,0.0919,0.0248,Simulated_Business_Context,Daily
2017-01-14,Sao Paulo,Email,No Promotion,None,All Customers,0.0,58.98,0.0517,0.0939,0.0251,Simulated_Business_Context,Daily
2017-01-14,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,87.98,0.0222,0.0724,0.0201,Simulated_Business_Context,Daily
2017-01-14,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,42.34,0.0357,0.0932,0.0244,Simulated_Business_Context,Daily
2017-01-14,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,176.89,0.0358,0.0306,0.0175,Simulated_Business_Context,Daily
2017-01-14,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,137.55,0.0205,0.095,0.0372,Simulated_Business_Context,Daily
2017-01-14,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,67.17,0.0324,0.1173,0.0262,Simulated_Business_Context,Daily
2017-01-14,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,91.84,0.0276,0.0724,0.0219,Simulated_Business_Context,Daily
2017-01-14,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,45.72,0.0369,0.0801,0.0285,Simulated_Business_Context,Daily
2017-01-14,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,200.18,0.0464,0.0429,0.005,Simulated_Business_Context,Daily
2017-01-14,Minas Gerais,Social,No Promotion,None,All Customers,0.0,94.05,0.0186,0.0744,0.0156,Simulated_Business_Context,Daily
2017-01-14,Minas Gerais,Email,No Promotion,None,All Customers,0.0,48.24,0.0415,0.099,0.0204,Simulated_Business_Context,Daily
2017-01-14,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,91.98,0.0284,0.0898,0.0132,Simulated_Business_Context,Daily
2017-01-14,Parana,Organic,No Promotion,None,All Customers,0.0,35.33,0.0348,0.0945,0.026,Simulated_Business_Context,Daily
2017-01-14,Parana,Paid Search,No Promotion,None,All Customers,0.0,159.84,0.0494,0.076,0.0248,Simulated_Business_Context,Daily
2017-01-14,Parana,Social,No Promotion,None,All Customers,0.0,144.65,0.0297,0.0579,0.0236,Simulated_Business_Context,Daily
2017-01-14,Parana,Email,No Promotion,None,All Customers,0.0,68.24,0.0185,0.0397,0.0368,Simulated_Business_Context,Daily
2017-01-14,Parana,Affiliate,No Promotion,None,All Customers,0.0,109.72,0.027,0.106,0.0202,Simulated_Business_Context,Daily
2017-01-14,Bahia,Organic,No Promotion,None,All Customers,0.0,37.09,0.0431,0.0678,0.0423,Simulated_Business_Context,Daily
2017-01-14,Bahia,Paid Search,No Promotion,None,All Customers,0.0,213.73,0.0439,0.0875,0.0354,Simulated_Business_Context,Daily
2017-01-14,Bahia,Social,No Promotion,None,All Customers,0.0,110.24,0.0354,0.0612,0.0287,Simulated_Business_Context,Daily
2017-01-14,Bahia,Email,No Promotion,None,All Customers,0.0,71.55,0.0592,0.0834,0.0221,Simulated_Business_Context,Daily
2017-01-14,Bahia,Affiliate,No Promotion,None,All Customers,0.0,82.91,0.0188,0.0557,0.0346,Simulated_Business_Context,Daily
2017-01-15,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,43.45,0.0224,0.0934,0.0345,Simulated_Business_Context,Daily
2017-01-15,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,212.43,0.047,0.0611,0.0136,Simulated_Business_Context,Daily
2017-01-15,Sao Paulo,Social,No Promotion,None,All Customers,0.0,128.01,0.0311,0.0737,0.0356,Simulated_Business_Context,Daily
2017-01-15,Sao Paulo,Email,No Promotion,None,All Customers,0.0,77.79,0.0405,0.1341,0.0199,Simulated_Business_Context,Daily
2017-01-15,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,95.48,0.0357,0.0867,0.0372,Simulated_Business_Context,Daily
2017-01-15,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,35.97,0.0415,0.1068,0.0221,Simulated_Business_Context,Daily
2017-01-15,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,156.17,0.0225,0.0308,0.0414,Simulated_Business_Context,Daily
